customerID;gender;Country;State;City;ZipCode;LatLong;SeniorCitizen;Partner;Dependents;PhoneService;MultipleLines;InternetService;OnlineSecurity;OnlineBackup;DeviceProtection;TechSupport;StreamingTV;StreamingMovies;Contract;PaperlessBilling;PaymentMethod;Churn;ChurnReason
8748-HFWBO;Male;United States;California;Camino;95709;38.748316, -120.675512;0;Yes;Yes;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Mailed check;No;
8749-CLJXC;Male;United States;California;Ahwahnee;93601;37.375816, -119.739935;0;No;No;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Mailed check;No;
8749-JMNKX;Male;United States;California;Montebello;90640;34.015217, -118.109962;1;Yes;No;Yes;Yes;Fiber optic;Yes;No;Yes;No;Yes;No;Month-to-month;Yes;Bank transfer (automatic);Yes;Limited range of services
8749-TZYEC;Male;United States;California;Yorba Linda;92887;33.884073, -117.732197;0;Yes;No;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Credit card (automatic);No;
8750-QWZAJ;Female;United States;California;Orange;92867;33.81859, -117.821288;0;Yes;Yes;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Bank transfer (automatic);No;
8751-EDEKA;Female;United States;California;Rancho Santa Fe;92091;32.99356, -117.207121;0;Yes;No;Yes;No;Fiber optic;No;Yes;Yes;No;No;Yes;Month-to-month;No;Credit card (automatic);No;
8752-GHJFU;Male;United States;California;Applegate;95703;38.983388, -120.988814;1;Yes;No;Yes;Yes;Fiber optic;Yes;Yes;Yes;Yes;No;No;One year;Yes;Electronic check;No;
8752-IMQOS;Male;United States;California;Fullerton;92832;33.868316, -117.929029;0;Yes;Yes;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Mailed check;No;
8752-STIVR;Female;United States;California;Elmira;95625;38.349195, -121.902943;0;No;No;Yes;No;Fiber optic;No;No;No;No;Yes;No;Month-to-month;Yes;Electronic check;Yes;Limited range of services
8755-IWJHN;Male;United States;California;Honeydew;95545;40.342928, -124.063329;1;Yes;No;Yes;Yes;Fiber optic;No;Yes;Yes;No;No;Yes;Month-to-month;Yes;Bank transfer (automatic);No;
8755-OGKNA;Female;United States;California;Laton;93242;36.444232, -119.718285;0;Yes;Yes;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Bank transfer (automatic);No;
8756-RDDLT;Female;United States;California;San Leandro;94577;37.717196, -122.159338;0;No;No;No;No phone service;DSL;No;Yes;No;Yes;No;Yes;Month-to-month;No;Electronic check;No;
8757-TFHHJ;Male;United States;California;San Jose;95128;37.316146, -121.936285;0;No;No;Yes;No;DSL;Yes;No;No;No;No;No;Month-to-month;Yes;Credit card (automatic);No;
8760-ZRHKE;Female;United States;California;Berry Creek;95916;39.657228, -121.37778;1;Yes;Yes;Yes;Yes;DSL;Yes;Yes;No;No;Yes;No;One year;No;Electronic check;No;
8761-NSOBC;Male;United States;California;Gridley;95948;39.346898, -121.759537;0;No;No;Yes;No;Fiber optic;No;Yes;No;Yes;Yes;Yes;Month-to-month;No;Electronic check;Yes;Network reliability
8763-KIAFH;Female;United States;California;Whittier;90603;33.945318, -117.992066;0;Yes;Yes;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;Yes;Mailed check;No;
8766-PAFNE;Male;United States;California;Hayward;94545;37.62984, -122.120843;0;Yes;No;Yes;No;DSL;No;Yes;Yes;Yes;Yes;Yes;Two year;Yes;Credit card (automatic);No;
8769-KKTPH;Female;United States;California;Los Angeles;90066;34.002028, -118.430656;0;Yes;Yes;Yes;Yes;Fiber optic;Yes;No;No;No;Yes;Yes;One year;Yes;Credit card (automatic);No;
8773-HHUOZ;Female;United States;California;Los Angeles;90032;34.078821, -118.177576;0;No;Yes;Yes;No;DSL;No;No;No;No;Yes;Yes;Month-to-month;Yes;Mailed check;Yes;Competitor offered higher download speeds
8774-GSBUN;Male;United States;California;Compton;90222;33.912246, -118.236773;0;Yes;No;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Mailed check;No;
8775-CEBBJ;Female;United States;California;Seeley;92273;32.790282, -115.689559;0;No;No;Yes;No;DSL;No;No;No;No;No;No;Month-to-month;Yes;Bank transfer (automatic);Yes;Competitor offered higher download speeds
8775-ERLNB;Male;United States;California;Indio;92203;33.752938, -116.230055;1;Yes;No;Yes;Yes;Fiber optic;No;No;No;No;No;No;Month-to-month;No;Electronic check;No;
8775-LHDJH;Female;United States;California;San Jose;95136;37.270938, -121.851046;1;Yes;No;Yes;Yes;Fiber optic;No;Yes;No;No;Yes;No;Month-to-month;Yes;Electronic check;Yes;Don't know
8777-MBMTS;Female;United States;California;West Covina;91791;34.061634, -117.893169;1;Yes;No;Yes;No;Fiber optic;No;Yes;Yes;Yes;Yes;Yes;Two year;Yes;Credit card (automatic);No;
8777-PVYGU;Female;United States;California;Burson;95225;38.183918, -120.898817;0;Yes;No;Yes;No;DSL;Yes;No;Yes;No;Yes;No;One year;Yes;Mailed check;No;
8778-LMWTJ;Female;United States;California;River Pines;95675;38.545775, -120.743325;0;No;No;Yes;No;Fiber optic;Yes;No;No;No;No;No;Month-to-month;Yes;Electronic check;No;
8779-QRDMV;Male;United States;California;Los Angeles;90022;34.02381, -118.156582;1;No;No;No;No phone service;DSL;No;No;Yes;No;No;Yes;Month-to-month;Yes;Electronic check;Yes;Competitor offered more data
8779-YIQQA;Male;United States;California;Pico Rivera;90660;33.989524, -118.089299;0;Yes;Yes;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Mailed check;No;
8780-IHCRN;Male;United States;California;Healdsburg;95448;38.618347, -122.908422;0;Yes;Yes;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Credit card (automatic);No;
8780-IXSTS;Female;United States;California;Carlsbad;92008;33.148116, -117.306043;0;No;No;Yes;Yes;Fiber optic;No;Yes;No;No;Yes;No;Month-to-month;Yes;Electronic check;Yes;Competitor made better offer
8780-RSYYU;Female;United States;California;Dixon;95620;38.392821, -121.799917;0;No;No;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;Yes;Credit card (automatic);No;
8780-YRMTT;Female;United States;California;Yountville;94599;38.421458, -122.365048;0;No;No;No;No phone service;DSL;Yes;Yes;Yes;Yes;No;No;Two year;Yes;Mailed check;No;
8782-LKFPK;Male;United States;California;Beaumont;92223;33.946982, -116.977672;0;No;No;Yes;Yes;Fiber optic;No;No;Yes;No;No;Yes;Month-to-month;Yes;Mailed check;No;
8782-NUUOL;Male;United States;California;Crescent Mills;95934;40.080342, -120.957805;0;No;No;Yes;No;DSL;Yes;No;Yes;Yes;Yes;Yes;One year;No;Mailed check;No;
8784-CGILN;Female;United States;California;Tarzana;91356;34.157137, -118.548511;0;No;No;Yes;Yes;Fiber optic;No;No;No;Yes;Yes;Yes;Month-to-month;Yes;Bank transfer (automatic);Yes;Product dissatisfaction
8785-CJSHH;Female;United States;California;West Sacramento;95691;38.627951, -121.593287;0;Yes;No;Yes;Yes;Fiber optic;No;Yes;No;No;Yes;Yes;Month-to-month;Yes;Electronic check;No;
8785-EPNCG;Male;United States;California;Sacramento;95815;38.608405, -121.449942;0;No;No;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Credit card (automatic);Yes;Competitor made better offer
8788-DOXSU;Male;United States;California;Frazier Park;93225;34.827662, -118.999073;0;No;No;Yes;No;DSL;No;No;Yes;No;No;Yes;One year;Yes;Bank transfer (automatic);No;
8791-GFXLZ;Male;United States;California;San Jose;95127;37.375156, -121.795867;0;No;No;Yes;No;DSL;No;Yes;No;No;No;No;Month-to-month;Yes;Bank transfer (automatic);No;
8792-AOROI;Female;United States;California;Glendora;91741;34.14649, -117.849815;0;Yes;No;Yes;No;DSL;Yes;No;No;Yes;No;Yes;Two year;No;Mailed check;No;
8799-OXZMD;Female;United States;California;Los Angeles;90048;34.072945, -118.37267;0;No;No;No;No phone service;DSL;No;No;Yes;No;No;No;Month-to-month;Yes;Mailed check;No;
8800-JOOCF;Female;United States;California;Tecopa;92389;35.824572, -116.274755;0;No;Yes;Yes;Yes;Fiber optic;No;No;No;No;Yes;No;Month-to-month;Yes;Electronic check;No;
8800-ZKRFW;Female;United States;California;Philo;95466;39.094102, -123.500853;0;Yes;Yes;Yes;Yes;Fiber optic;No;Yes;Yes;Yes;Yes;Yes;Month-to-month;Yes;Electronic check;No;
8802-UNOJF;Male;United States;California;Philo;95466;39.094102, -123.500853;1;No;No;Yes;No;Fiber optic;No;Yes;Yes;Yes;No;No;Month-to-month;Yes;Mailed check;Yes;Extra data charges
8805-JNRAZ;Female;United States;California;Huntington Beach;92646;33.666301, -117.969501;0;No;No;Yes;No;DSL;No;Yes;No;No;No;No;Month-to-month;No;Mailed check;No;
8806-EAGWC;Male;United States;California;Old Station;96071;40.656287, -121.428965;0;No;No;Yes;No;DSL;No;No;No;No;Yes;No;Month-to-month;No;Mailed check;Yes;Network reliability
8807-ARQET;Female;United States;California;Angels Camp;95222;38.071327, -120.632221;0;No;No;No;No phone service;DSL;No;Yes;No;No;No;Yes;Month-to-month;Yes;Electronic check;No;
8807-OPMBM;Female;United States;California;Newbury Park;91320;34.172071, -118.946262;0;Yes;Yes;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;Yes;Credit card (automatic);No;
8808-ELEHO;Male;United States;California;Modesto;95356;37.716186, -121.025836;1;No;No;Yes;Yes;Fiber optic;No;No;Yes;No;No;No;Month-to-month;Yes;Electronic check;Yes;Price too high
8809-RIHDD;Male;United States;California;Sacramento;95827;38.549185, -121.328386;0;Yes;Yes;Yes;Yes;Fiber optic;No;Yes;Yes;No;Yes;Yes;Two year;Yes;Electronic check;Yes;Lack of affordable download/upload speed
8809-XKHMD;Male;United States;California;Sacramento;95828;38.486938, -121.395805;0;Yes;No;Yes;Yes;Fiber optic;Yes;Yes;No;Yes;No;Yes;Two year;Yes;Bank transfer (automatic);No;
8812-ZRHFP;Female;United States;California;San Francisco;94133;37.802071, -122.411004;0;Yes;Yes;Yes;No;Fiber optic;No;No;Yes;No;No;Yes;One year;No;Electronic check;No;
8815-LMFLX;Male;United States;California;Martinez;94553;38.014457, -122.115432;0;Yes;Yes;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;Yes;Bank transfer (automatic);No;
8816-VXNZD;Female;United States;California;Coronado;92118;32.68674, -117.186612;0;No;No;Yes;Yes;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Electronic check;Yes;Lack of self-service on Website
8818-DOPVL;Female;United States;California;El Cerrito;94530;37.924838, -122.289145;1;No;No;Yes;Yes;Fiber optic;No;Yes;Yes;No;Yes;Yes;Month-to-month;Yes;Electronic check;No;
8818-XYFCQ;Male;United States;California;Walnut Creek;94598;37.916648, -122.008483;0;Yes;Yes;Yes;Yes;Fiber optic;Yes;No;No;No;Yes;Yes;Month-to-month;Yes;Credit card (automatic);Yes;Competitor made better offer
8819-IMISP;Male;United States;California;Redlands;92373;34.003243, -117.138286;0;No;No;Yes;Yes;Fiber optic;No;Yes;No;No;No;No;Month-to-month;Yes;Electronic check;No;
8819-WFGGJ;Male;United States;California;Grimes;95950;39.033058, -121.895718;0;Yes;No;No;No phone service;DSL;Yes;No;Yes;No;Yes;Yes;Two year;Yes;Bank transfer (automatic);No;
8819-ZBYNA;Female;United States;California;Murrieta;92562;33.548869, -117.334165;0;Yes;No;Yes;Yes;Fiber optic;Yes;Yes;No;Yes;Yes;Yes;Two year;Yes;Credit card (automatic);No;
8821-KVZKQ;Female;United States;California;Fort Bragg;95437;39.455555, -123.683979;0;Yes;Yes;No;No phone service;DSL;No;Yes;Yes;Yes;Yes;Yes;One year;Yes;Bank transfer (automatic);No;
8821-XNHVZ;Female;United States;California;Solana Beach;92075;33.001813, -117.263628;0;Yes;Yes;Yes;No;Fiber optic;No;No;No;No;Yes;No;Month-to-month;Yes;Mailed check;Yes;Competitor offered more data
8822-KNBHV;Female;United States;California;Los Angeles;90011;34.00709, -118.258681;0;No;No;Yes;Yes;DSL;Yes;Yes;Yes;No;Yes;Yes;One year;Yes;Credit card (automatic);No;
8823-RLPWL;Female;United States;California;Rosamond;93560;34.903052, -118.411251;0;Yes;No;Yes;Yes;Fiber optic;Yes;Yes;Yes;No;Yes;Yes;Two year;Yes;Credit card (automatic);No;
8824-RWFXJ;Male;United States;California;Santa Cruz;95062;36.974575, -121.991149;0;Yes;Yes;Yes;No;DSL;No;Yes;Yes;No;No;No;Month-to-month;Yes;Mailed check;Yes;Competitor had better devices
8835-VSDSE;Female;United States;California;Johannesburg;93528;35.363339, -117.637641;0;Yes;No;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Electronic check;Yes;Competitor had better devices
8837-VVWLQ;Female;United States;California;Capistrano Beach;92624;33.458754, -117.665104;0;No;No;Yes;No;Fiber optic;Yes;No;No;No;Yes;No;Month-to-month;No;Electronic check;Yes;Moved
8838-GPHZP;Female;United States;California;Orange;92866;33.784597, -117.844535;0;No;No;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;Yes;Mailed check;No;
8840-DQLGN;Female;United States;California;Burbank;91502;34.177267, -118.31003;1;Yes;No;Yes;Yes;Fiber optic;Yes;Yes;No;Yes;Yes;No;Month-to-month;Yes;Bank transfer (automatic);Yes;Attitude of support person
8844-TONUD;Male;United States;California;Acampo;95220;38.200231, -121.235034;0;Yes;Yes;Yes;No;Fiber optic;No;No;Yes;No;Yes;Yes;Month-to-month;Yes;Mailed check;Yes;Attitude of service provider
8845-LWKGE;Female;United States;California;El Dorado;95623;38.63153, -120.842609;0;Yes;Yes;Yes;No;DSL;No;No;Yes;Yes;Yes;No;One year;Yes;Electronic check;No;
8847-GEOOQ;Male;United States;California;Fontana;92337;34.049671, -117.468896;0;Yes;No;No;No phone service;DSL;No;Yes;Yes;Yes;Yes;Yes;Month-to-month;Yes;Bank transfer (automatic);No;
8849-AYPTR;Male;United States;California;Sacramento;95819;38.567594, -121.437507;0;Yes;No;Yes;No;Fiber optic;No;No;No;No;Yes;Yes;Month-to-month;No;Electronic check;No;
8849-GYOKR;Female;United States;California;Mineral;96063;40.408796, -121.579609;0;Yes;No;Yes;Yes;Fiber optic;Yes;Yes;No;No;Yes;Yes;One year;No;Bank transfer (automatic);Yes;Product dissatisfaction
8849-PRIQJ;Female;United States;California;Simi Valley;93063;34.296813, -118.685703;0;Yes;Yes;Yes;Yes;Fiber optic;Yes;No;Yes;Yes;Yes;Yes;One year;Yes;Electronic check;No;
8851-RAGOV;Female;United States;California;Simi Valley;93065;34.269449, -118.768471;0;Yes;No;Yes;No;DSL;Yes;Yes;No;Yes;No;Yes;Month-to-month;Yes;Mailed check;No;
8853-TZDGH;Female;United States;California;Palo Cedro;96073;40.582399, -122.195512;0;No;No;Yes;Yes;Fiber optic;No;Yes;Yes;Yes;Yes;Yes;Two year;Yes;Bank transfer (automatic);No;
8854-CCVSQ;Male;United States;California;Browns Valley;95918;39.292334, -121.320597;0;No;No;Yes;Yes;Fiber optic;No;Yes;No;No;No;No;Month-to-month;Yes;Electronic check;Yes;Competitor offered more data
8857-CUPFQ;Male;United States;California;Wallace;95254;38.192608, -120.957842;0;Yes;No;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Mailed check;No;
8859-AXJZP;Male;United States;California;Helm;93627;36.520537, -120.118055;0;Yes;Yes;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;Yes;Mailed check;No;
8859-DZTGQ;Male;United States;California;Petaluma;94952;38.237018, -122.77872;0;No;No;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Mailed check;No;
8859-YSTWS;Male;United States;California;Port Hueneme;93041;34.110124, -119.100972;0;No;No;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Bank transfer (automatic);No;
8861-HGGKB;Female;United States;California;San Diego;92115;32.762506, -117.07245;0;No;No;Yes;Yes;Fiber optic;No;No;No;No;No;Yes;Month-to-month;No;Electronic check;Yes;Product dissatisfaction
8865-TNMNX;Male;United States;California;Los Angeles;90043;33.988543, -118.334081;0;Yes;Yes;Yes;No;DSL;No;Yes;No;No;No;No;One year;No;Mailed check;No;
8868-GAGIO;Male;United States;California;Sunnyvale;94089;37.421633, -122.009613;0;Yes;No;Yes;Yes;Fiber optic;Yes;No;Yes;No;No;No;Month-to-month;Yes;Mailed check;No;
8868-WOZGU;Male;United States;California;Porterville;93257;36.008958, -118.891593;0;No;No;Yes;Yes;Fiber optic;No;Yes;Yes;No;Yes;Yes;Month-to-month;Yes;Electronic check;Yes;Service dissatisfaction
8869-LIHMK;Female;United States;California;King City;93930;36.220761, -120.980777;0;No;No;Yes;Yes;Fiber optic;Yes;Yes;Yes;Yes;Yes;Yes;Two year;Yes;Bank transfer (automatic);No;
8869-TORSS;Female;United States;California;Santa Rosa;95405;38.439696, -122.668817;0;No;No;Yes;No;DSL;Yes;No;Yes;Yes;No;No;One year;Yes;Credit card (automatic);Yes;Poor expertise of phone support
8871-JLMHM;Female;United States;California;Los Angeles;90061;33.92128, -118.274186;0;Yes;No;Yes;Yes;Fiber optic;No;Yes;Yes;Yes;No;No;Two year;No;Credit card (automatic);No;
8873-GLDMH;Female;United States;California;Courtland;95615;38.311609, -121.554034;0;No;No;Yes;Yes;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Mailed check;No;
8873-TMKGR;Male;United States;California;Sugarloaf;92386;34.243088, -116.830015;0;No;No;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Mailed check;No;
8874-EJNSR;Male;United States;California;Salinas;93908;36.624338, -121.615669;0;Yes;Yes;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Mailed check;No;
